DateKey,FullDateAlternateKey,DayNumberOfWeek,EnglishDayNameOfWeek,SpanishDayNameOfWeek,FrenchDayNameOfWeek,DayNumberOfMonth,DayNumberOfYear,WeekNumberOfYear,EnglishMonthName,SpanishMonthName,FrenchMonthName,MonthNumberOfYear,CalendarQuarter,CalendarYear,CalendarSemester,FiscalQuarter,FiscalYear,FiscalSemester
20080821,21-Aug-08,5,Thursday,Jueves,Jeudi,21,234,34,August,Agosto,Août,8,3,2008,2,1,2009,1
20080822,22-Aug-08,6,Friday,Viernes,Vendredi,22,235,34,August,Agosto,Août,8,3,2008,2,1,2009,1
20080823,23-Aug-08,7,Saturday,Sábado,Samedi,23,236,34,August,Agosto,Août,8,3,2008,2,1,2009,1
20080824,24-Aug-08,1,Sunday,Domingo,Dimanche,24,237,35,August,Agosto,Août,8,3,2008,2,1,2009,1
20080825,25-Aug-08,2,Monday,Lunes,Lundi,25,238,35,August,Agosto,Août,8,3,2008,2,1,2009,1
20080826,26-Aug-08,3,Tuesday,Martes,Mardi,26,239,35,August,Agosto,Août,8,3,2008,2,1,2009,1
20080827,27-Aug-08,4,Wednesday,Miércoles,Mercredi,27,240,35,August,Agosto,Août,8,3,2008,2,1,2009,1
20080828,28-Aug-08,5,Thursday,Jueves,Jeudi,28,241,35,August,Agosto,Août,8,3,2008,2,1,2009,1
20080829,29-Aug-08,6,Friday,Viernes,Vendredi,29,242,35,August,Agosto,Août,8,3,2008,2,1,2009,1
20080830,30-Aug-08,7,Saturday,Sábado,Samedi,30,243,35,August,Agosto,Août,8,3,2008,2,1,2009,1
20080831,31-Aug-08,1,Sunday,Domingo,Dimanche,31,244,36,August,Agosto,Août,8,3,2008,2,1,2009,1
20080901,01-Sep-08,2,Monday,Lunes,Lundi,1,245,36,September,Septiembre,Septembre,9,3,2008,2,1,2009,1
20080902,02-Sep-08,3,Tuesday,Martes,Mardi,2,246,36,September,Septiembre,Septembre,9,3,2008,2,1,2009,1
20080903,03-Sep-08,4,Wednesday,Miércoles,Mercredi,3,247,36,September,Septiembre,Septembre,9,3,2008,2,1,2009,1
20080904,04-Sep-08,5,Thursday,Jueves,Jeudi,4,248,36,September,Septiembre,Septembre,9,3,2008,2,1,2009,1
20080905,05-Sep-08,6,Friday,Viernes,Vendredi,5,249,36,September,Septiembre,Septembre,9,3,2008,2,1,2009,1
20080906,06-Sep-08,7,Saturday,Sábado,Samedi,6,250,36,September,Septiembre,Septembre,9,3,2008,2,1,2009,1
20080907,07-Sep-08,1,Sunday,Domingo,Dimanche,7,251,37,September,Septiembre,Septembre,9,3,2008,2,1,2009,1
20080908,08-Sep-08,2,Monday,Lunes,Lundi,8,252,37,September,Septiembre,Septembre,9,3,2008,2,1,2009,1
20080909,09-Sep-08,3,Tuesday,Martes,Mardi,9,253,37,September,Septiembre,Septembre,9,3,2008,2,1,2009,1
20080910,10-Sep-08,4,Wednesday,Miércoles,Mercredi,10,254,37,September,Septiembre,Septembre,9,3,2008,2,1,2009,1
20080911,11-Sep-08,5,Thursday,Jueves,Jeudi,11,255,37,September,Septiembre,Septembre,9,3,2008,2,1,2009,1
20080912,12-Sep-08,6,Friday,Viernes,Vendredi,12,256,37,September,Septiembre,Septembre,9,3,2008,2,1,2009,1
20080913,13-Sep-08,7,Saturday,Sábado,Samedi,13,257,37,September,Septiembre,Septembre,9,3,2008,2,1,2009,1
20080914,14-Sep-08,1,Sunday,Domingo,Dimanche,14,258,38,September,Septiembre,Septembre,9,3,2008,2,1,2009,1
20080915,15-Sep-08,2,Monday,Lunes,Lundi,15,259,38,September,Septiembre,Septembre,9,3,2008,2,1,2009,1
20080916,16-Sep-08,3,Tuesday,Martes,Mardi,16,260,38,September,Septiembre,Septembre,9,3,2008,2,1,2009,1
20080917,17-Sep-08,4,Wednesday,Miércoles,Mercredi,17,261,38,September,Septiembre,Septembre,9,3,2008,2,1,2009,1
20080918,18-Sep-08,5,Thursday,Jueves,Jeudi,18,262,38,September,Septiembre,Septembre,9,3,2008,2,1,2009,1
20080919,19-Sep-08,6,Friday,Viernes,Vendredi,19,263,38,September,Septiembre,Septembre,9,3,2008,2,1,2009,1
20080920,20-Sep-08,7,Saturday,Sábado,Samedi,20,264,38,September,Septiembre,Septembre,9,3,2008,2,1,2009,1
20080921,21-Sep-08,1,Sunday,Domingo,Dimanche,21,265,39,September,Septiembre,Septembre,9,3,2008,2,1,2009,1
20080922,22-Sep-08,2,Monday,Lunes,Lundi,22,266,39,September,Septiembre,Septembre,9,3,2008,2,1,2009,1
20080923,23-Sep-08,3,Tuesday,Martes,Mardi,23,267,39,September,Septiembre,Septembre,9,3,2008,2,1,2009,1
20080924,24-Sep-08,4,Wednesday,Miércoles,Mercredi,24,268,39,September,Septiembre,Septembre,9,3,2008,2,1,2009,1
20080925,25-Sep-08,5,Thursday,Jueves,Jeudi,25,269,39,September,Septiembre,Septembre,9,3,2008,2,1,2009,1
20080926,26-Sep-08,6,Friday,Viernes,Vendredi,26,270,39,September,Septiembre,Septembre,9,3,2008,2,1,2009,1
20080927,27-Sep-08,7,Saturday,Sábado,Samedi,27,271,39,September,Septiembre,Septembre,9,3,2008,2,1,2009,1
20080928,28-Sep-08,1,Sunday,Domingo,Dimanche,28,272,40,September,Septiembre,Septembre,9,3,2008,2,1,2009,1
20080929,29-Sep-08,2,Monday,Lunes,Lundi,29,273,40,September,Septiembre,Septembre,9,3,2008,2,1,2009,1
20080930,30-Sep-08,3,Tuesday,Martes,Mardi,30,274,40,September,Septiembre,Septembre,9,3,2008,2,1,2009,1
20081001,01-Oct-08,4,Wednesday,Miércoles,Mercredi,1,275,40,October,Octubre,Octobre,10,4,2008,2,2,2009,1
20081002,02-Oct-08,5,Thursday,Jueves,Jeudi,2,276,40,October,Octubre,Octobre,10,4,2008,2,2,2009,1
20081003,03-Oct-08,6,Friday,Viernes,Vendredi,3,277,40,October,Octubre,Octobre,10,4,2008,2,2,2009,1
20081004,04-Oct-08,7,Saturday,Sábado,Samedi,4,278,40,October,Octubre,Octobre,10,4,2008,2,2,2009,1
20081005,05-Oct-08,1,Sunday,Domingo,Dimanche,5,279,41,October,Octubre,Octobre,10,4,2008,2,2,2009,1
20081006,06-Oct-08,2,Monday,Lunes,Lundi,6,280,41,October,Octubre,Octobre,10,4,2008,2,2,2009,1
20081007,07-Oct-08,3,Tuesday,Martes,Mardi,7,281,41,October,Octubre,Octobre,10,4,2008,2,2,2009,1
20081008,08-Oct-08,4,Wednesday,Miércoles,Mercredi,8,282,41,October,Octubre,Octobre,10,4,2008,2,2,2009,1
20081009,09-Oct-08,5,Thursday,Jueves,Jeudi,9,283,41,October,Octubre,Octobre,10,4,2008,2,2,2009,1
20081010,10-Oct-08,6,Friday,Viernes,Vendredi,10,284,41,October,Octubre,Octobre,10,4,2008,2,2,2009,1
20081011,11-Oct-08,7,Saturday,Sábado,Samedi,11,285,41,October,Octubre,Octobre,10,4,2008,2,2,2009,1
20081012,12-Oct-08,1,Sunday,Domingo,Dimanche,12,286,42,October,Octubre,Octobre,10,4,2008,2,2,2009,1
20081013,13-Oct-08,2,Monday,Lunes,Lundi,13,287,42,October,Octubre,Octobre,10,4,2008,2,2,2009,1
20081014,14-Oct-08,3,Tuesday,Martes,Mardi,14,288,42,October,Octubre,Octobre,10,4,2008,2,2,2009,1
20081015,15-Oct-08,4,Wednesday,Miércoles,Mercredi,15,289,42,October,Octubre,Octobre,10,4,2008,2,2,2009,1
20081016,16-Oct-08,5,Thursday,Jueves,Jeudi,16,290,42,October,Octubre,Octobre,10,4,2008,2,2,2009,1
20081017,17-Oct-08,6,Friday,Viernes,Vendredi,17,291,42,October,Octubre,Octobre,10,4,2008,2,2,2009,1
20081018,18-Oct-08,7,Saturday,Sábado,Samedi,18,292,42,October,Octubre,Octobre,10,4,2008,2,2,2009,1
20081019,19-Oct-08,1,Sunday,Domingo,Dimanche,19,293,43,October,Octubre,Octobre,10,4,2008,2,2,2009,1
20081020,20-Oct-08,2,Monday,Lunes,Lundi,20,294,43,October,Octubre,Octobre,10,4,2008,2,2,2009,1
20081021,21-Oct-08,3,Tuesday,Martes,Mardi,21,295,43,October,Octubre,Octobre,10,4,2008,2,2,2009,1
20081022,22-Oct-08,4,Wednesday,Miércoles,Mercredi,22,296,43,October,Octubre,Octobre,10,4,2008,2,2,2009,1
20081023,23-Oct-08,5,Thursday,Jueves,Jeudi,23,297,43,October,Octubre,Octobre,10,4,2008,2,2,2009,1
20081024,24-Oct-08,6,Friday,Viernes,Vendredi,24,298,43,October,Octubre,Octobre,10,4,2008,2,2,2009,1
20081025,25-Oct-08,7,Saturday,Sábado,Samedi,25,299,43,October,Octubre,Octobre,10,4,2008,2,2,2009,1
20081026,26-Oct-08,1,Sunday,Domingo,Dimanche,26,300,44,October,Octubre,Octobre,10,4,2008,2,2,2009,1
20081027,27-Oct-08,2,Monday,Lunes,Lundi,27,301,44,October,Octubre,Octobre,10,4,2008,2,2,2009,1
20081028,28-Oct-08,3,Tuesday,Martes,Mardi,28,302,44,October,Octubre,Octobre,10,4,2008,2,2,2009,1
20081029,29-Oct-08,4,Wednesday,Miércoles,Mercredi,29,303,44,October,Octubre,Octobre,10,4,2008,2,2,2009,1
20081030,30-Oct-08,5,Thursday,Jueves,Jeudi,30,304,44,October,Octubre,Octobre,10,4,2008,2,2,2009,1
20081031,31-Oct-08,6,Friday,Viernes,Vendredi,31,305,44,October,Octubre,Octobre,10,4,2008,2,2,2009,1
20081101,01-Nov-08,7,Saturday,Sábado,Samedi,1,306,44,November,Noviembre,Novembre,11,4,2008,2,2,2009,1
20081102,02-Nov-08,1,Sunday,Domingo,Dimanche,2,307,45,November,Noviembre,Novembre,11,4,2008,2,2,2009,1
20081103,03-Nov-08,2,Monday,Lunes,Lundi,3,308,45,November,Noviembre,Novembre,11,4,2008,2,2,2009,1
20081104,04-Nov-08,3,Tuesday,Martes,Mardi,4,309,45,November,Noviembre,Novembre,11,4,2008,2,2,2009,1
20081105,05-Nov-08,4,Wednesday,Miércoles,Mercredi,5,310,45,November,Noviembre,Novembre,11,4,2008,2,2,2009,1
20081106,06-Nov-08,5,Thursday,Jueves,Jeudi,6,311,45,November,Noviembre,Novembre,11,4,2008,2,2,2009,1
20081107,07-Nov-08,6,Friday,Viernes,Vendredi,7,312,45,November,Noviembre,Novembre,11,4,2008,2,2,2009,1
20081108,08-Nov-08,7,Saturday,Sábado,Samedi,8,313,45,November,Noviembre,Novembre,11,4,2008,2,2,2009,1
20081109,09-Nov-08,1,Sunday,Domingo,Dimanche,9,314,46,November,Noviembre,Novembre,11,4,2008,2,2,2009,1
20081110,10-Nov-08,2,Monday,Lunes,Lundi,10,315,46,November,Noviembre,Novembre,11,4,2008,2,2,2009,1
20081111,11-Nov-08,3,Tuesday,Martes,Mardi,11,316,46,November,Noviembre,Novembre,11,4,2008,2,2,2009,1
20081112,12-Nov-08,4,Wednesday,Miércoles,Mercredi,12,317,46,November,Noviembre,Novembre,11,4,2008,2,2,2009,1
20081113,13-Nov-08,5,Thursday,Jueves,Jeudi,13,318,46,November,Noviembre,Novembre,11,4,2008,2,2,2009,1
20081114,14-Nov-08,6,Friday,Viernes,Vendredi,14,319,46,November,Noviembre,Novembre,11,4,2008,2,2,2009,1
20081115,15-Nov-08,7,Saturday,Sábado,Samedi,15,320,46,November,Noviembre,Novembre,11,4,2008,2,2,2009,1
20081116,16-Nov-08,1,Sunday,Domingo,Dimanche,16,321,47,November,Noviembre,Novembre,11,4,2008,2,2,2009,1
20081117,17-Nov-08,2,Monday,Lunes,Lundi,17,322,47,November,Noviembre,Novembre,11,4,2008,2,2,2009,1
20081118,18-Nov-08,3,Tuesday,Martes,Mardi,18,323,47,November,Noviembre,Novembre,11,4,2008,2,2,2009,1
20081119,19-Nov-08,4,Wednesday,Miércoles,Mercredi,19,324,47,November,Noviembre,Novembre,11,4,2008,2,2,2009,1
20081120,20-Nov-08,5,Thursday,Jueves,Jeudi,20,325,47,November,Noviembre,Novembre,11,4,2008,2,2,2009,1
20081121,21-Nov-08,6,Friday,Viernes,Vendredi,21,326,47,November,Noviembre,Novembre,11,4,2008,2,2,2009,1
20081122,22-Nov-08,7,Saturday,Sábado,Samedi,22,327,47,November,Noviembre,Novembre,11,4,2008,2,2,2009,1
20081123,23-Nov-08,1,Sunday,Domingo,Dimanche,23,328,48,November,Noviembre,Novembre,11,4,2008,2,2,2009,1
20081124,24-Nov-08,2,Monday,Lunes,Lundi,24,329,48,November,Noviembre,Novembre,11,4,2008,2,2,2009,1
20081125,25-Nov-08,3,Tuesday,Martes,Mardi,25,330,48,November,Noviembre,Novembre,11,4,2008,2,2,2009,1
20081126,26-Nov-08,4,Wednesday,Miércoles,Mercredi,26,331,48,November,Noviembre,Novembre,11,4,2008,2,2,2009,1
20081127,27-Nov-08,5,Thursday,Jueves,Jeudi,27,332,48,November,Noviembre,Novembre,11,4,2008,2,2,2009,1
20081128,28-Nov-08,6,Friday,Viernes,Vendredi,28,333,48,November,Noviembre,Novembre,11,4,2008,2,2,2009,1
20081129,29-Nov-08,7,Saturday,Sábado,Samedi,29,334,48,November,Noviembre,Novembre,11,4,2008,2,2,2009,1
20081130,30-Nov-08,1,Sunday,Domingo,Dimanche,30,335,49,November,Noviembre,Novembre,11,4,2008,2,2,2009,1
20081201,01-Dec-08,2,Monday,Lunes,Lundi,1,336,49,December,Diciembre,Décembre,12,4,2008,2,2,2009,1
20081202,02-Dec-08,3,Tuesday,Martes,Mardi,2,337,49,December,Diciembre,Décembre,12,4,2008,2,2,2009,1
20081203,03-Dec-08,4,Wednesday,Miércoles,Mercredi,3,338,49,December,Diciembre,Décembre,12,4,2008,2,2,2009,1
20081204,04-Dec-08,5,Thursday,Jueves,Jeudi,4,339,49,December,Diciembre,Décembre,12,4,2008,2,2,2009,1
20081205,05-Dec-08,6,Friday,Viernes,Vendredi,5,340,49,December,Diciembre,Décembre,12,4,2008,2,2,2009,1
20081206,06-Dec-08,7,Saturday,Sábado,Samedi,6,341,49,December,Diciembre,Décembre,12,4,2008,2,2,2009,1
20081207,07-Dec-08,1,Sunday,Domingo,Dimanche,7,342,50,December,Diciembre,Décembre,12,4,2008,2,2,2009,1
20081208,08-Dec-08,2,Monday,Lunes,Lundi,8,343,50,December,Diciembre,Décembre,12,4,2008,2,2,2009,1
20081209,09-Dec-08,3,Tuesday,Martes,Mardi,9,344,50,December,Diciembre,Décembre,12,4,2008,2,2,2009,1
20081210,10-Dec-08,4,Wednesday,Miércoles,Mercredi,10,345,50,December,Diciembre,Décembre,12,4,2008,2,2,2009,1
20081211,11-Dec-08,5,Thursday,Jueves,Jeudi,11,346,50,December,Diciembre,Décembre,12,4,2008,2,2,2009,1
20081212,12-Dec-08,6,Friday,Viernes,Vendredi,12,347,50,December,Diciembre,Décembre,12,4,2008,2,2,2009,1
20081213,13-Dec-08,7,Saturday,Sábado,Samedi,13,348,50,December,Diciembre,Décembre,12,4,2008,2,2,2009,1
20081214,14-Dec-08,1,Sunday,Domingo,Dimanche,14,349,51,December,Diciembre,Décembre,12,4,2008,2,2,2009,1
20081215,15-Dec-08,2,Monday,Lunes,Lundi,15,350,51,December,Diciembre,Décembre,12,4,2008,2,2,2009,1
20081216,16-Dec-08,3,Tuesday,Martes,Mardi,16,351,51,December,Diciembre,Décembre,12,4,2008,2,2,2009,1
20081217,17-Dec-08,4,Wednesday,Miércoles,Mercredi,17,352,51,December,Diciembre,Décembre,12,4,2008,2,2,2009,1
20081218,18-Dec-08,5,Thursday,Jueves,Jeudi,18,353,51,December,Diciembre,Décembre,12,4,2008,2,2,2009,1
20081219,19-Dec-08,6,Friday,Viernes,Vendredi,19,354,51,December,Diciembre,Décembre,12,4,2008,2,2,2009,1
20081220,20-Dec-08,7,Saturday,Sábado,Samedi,20,355,51,December,Diciembre,Décembre,12,4,2008,2,2,2009,1
20081221,21-Dec-08,1,Sunday,Domingo,Dimanche,21,356,52,December,Diciembre,Décembre,12,4,2008,2,2,2009,1
20081222,22-Dec-08,2,Monday,Lunes,Lundi,22,357,52,December,Diciembre,Décembre,12,4,2008,2,2,2009,1
20081223,23-Dec-08,3,Tuesday,Martes,Mardi,23,358,52,December,Diciembre,Décembre,12,4,2008,2,2,2009,1
20081224,24-Dec-08,4,Wednesday,Miércoles,Mercredi,24,359,52,December,Diciembre,Décembre,12,4,2008,2,2,2009,1
20081225,25-Dec-08,5,Thursday,Jueves,Jeudi,25,360,52,December,Diciembre,Décembre,12,4,2008,2,2,2009,1
20081226,26-Dec-08,6,Friday,Viernes,Vendredi,26,361,52,December,Diciembre,Décembre,12,4,2008,2,2,2009,1
20081227,27-Dec-08,7,Saturday,Sábado,Samedi,27,362,52,December,Diciembre,Décembre,12,4,2008,2,2,2009,1
20081228,28-Dec-08,1,Sunday,Domingo,Dimanche,28,363,53,December,Diciembre,Décembre,12,4,2008,2,2,2009,1
20081229,29-Dec-08,2,Monday,Lunes,Lundi,29,364,53,December,Diciembre,Décembre,12,4,2008,2,2,2009,1
20081230,30-Dec-08,3,Tuesday,Martes,Mardi,30,365,53,December,Diciembre,Décembre,12,4,2008,2,2,2009,1
20081231,31-Dec-08,4,Wednesday,Miércoles,Mercredi,31,366,53,December,Diciembre,Décembre,12,4,2008,2,2,2009,1
20090101,01-Jan-09,5,Thursday,Jueves,Jeudi,1,1,1,January,Enero,Janvier,1,1,2009,1,3,2009,2
20090102,02-Jan-09,6,Friday,Viernes,Vendredi,2,2,1,January,Enero,Janvier,1,1,2009,1,3,2009,2
20090103,03-Jan-09,7,Saturday,Sábado,Samedi,3,3,1,January,Enero,Janvier,1,1,2009,1,3,2009,2
20090104,04-Jan-09,1,Sunday,Domingo,Dimanche,4,4,2,January,Enero,Janvier,1,1,2009,1,3,2009,2
20090105,05-Jan-09,2,Monday,Lunes,Lundi,5,5,2,January,Enero,Janvier,1,1,2009,1,3,2009,2
20090106,06-Jan-09,3,Tuesday,Martes,Mardi,6,6,2,January,Enero,Janvier,1,1,2009,1,3,2009,2
20090107,07-Jan-09,4,Wednesday,Miércoles,Mercredi,7,7,2,January,Enero,Janvier,1,1,2009,1,3,2009,2
20090108,08-Jan-09,5,Thursday,Jueves,Jeudi,8,8,2,January,Enero,Janvier,1,1,2009,1,3,2009,2
20090109,09-Jan-09,6,Friday,Viernes,Vendredi,9,9,2,January,Enero,Janvier,1,1,2009,1,3,2009,2
20090110,10-Jan-09,7,Saturday,Sábado,Samedi,10,10,2,January,Enero,Janvier,1,1,2009,1,3,2009,2
20090111,11-Jan-09,1,Sunday,Domingo,Dimanche,11,11,3,January,Enero,Janvier,1,1,2009,1,3,2009,2
20090112,12-Jan-09,2,Monday,Lunes,Lundi,12,12,3,January,Enero,Janvier,1,1,2009,1,3,2009,2
20090113,13-Jan-09,3,Tuesday,Martes,Mardi,13,13,3,January,Enero,Janvier,1,1,2009,1,3,2009,2
20090114,14-Jan-09,4,Wednesday,Miércoles,Mercredi,14,14,3,January,Enero,Janvier,1,1,2009,1,3,2009,2
20090115,15-Jan-09,5,Thursday,Jueves,Jeudi,15,15,3,January,Enero,Janvier,1,1,2009,1,3,2009,2
20090116,16-Jan-09,6,Friday,Viernes,Vendredi,16,16,3,January,Enero,Janvier,1,1,2009,1,3,2009,2
20090117,17-Jan-09,7,Saturday,Sábado,Samedi,17,17,3,January,Enero,Janvier,1,1,2009,1,3,2009,2
20090118,18-Jan-09,1,Sunday,Domingo,Dimanche,18,18,4,January,Enero,Janvier,1,1,2009,1,3,2009,2
20090119,19-Jan-09,2,Monday,Lunes,Lundi,19,19,4,January,Enero,Janvier,1,1,2009,1,3,2009,2
20090120,20-Jan-09,3,Tuesday,Martes,Mardi,20,20,4,January,Enero,Janvier,1,1,2009,1,3,2009,2
20090121,21-Jan-09,4,Wednesday,Miércoles,Mercredi,21,21,4,January,Enero,Janvier,1,1,2009,1,3,2009,2
20090122,22-Jan-09,5,Thursday,Jueves,Jeudi,22,22,4,January,Enero,Janvier,1,1,2009,1,3,2009,2
20090123,23-Jan-09,6,Friday,Viernes,Vendredi,23,23,4,January,Enero,Janvier,1,1,2009,1,3,2009,2
20090124,24-Jan-09,7,Saturday,Sábado,Samedi,24,24,4,January,Enero,Janvier,1,1,2009,1,3,2009,2
20090125,25-Jan-09,1,Sunday,Domingo,Dimanche,25,25,5,January,Enero,Janvier,1,1,2009,1,3,2009,2
20090126,26-Jan-09,2,Monday,Lunes,Lundi,26,26,5,January,Enero,Janvier,1,1,2009,1,3,2009,2
20090127,27-Jan-09,3,Tuesday,Martes,Mardi,27,27,5,January,Enero,Janvier,1,1,2009,1,3,2009,2
20090128,28-Jan-09,4,Wednesday,Miércoles,Mercredi,28,28,5,January,Enero,Janvier,1,1,2009,1,3,2009,2
20090129,29-Jan-09,5,Thursday,Jueves,Jeudi,29,29,5,January,Enero,Janvier,1,1,2009,1,3,2009,2
20090130,30-Jan-09,6,Friday,Viernes,Vendredi,30,30,5,January,Enero,Janvier,1,1,2009,1,3,2009,2
20090131,31-Jan-09,7,Saturday,Sábado,Samedi,31,31,5,January,Enero,Janvier,1,1,2009,1,3,2009,2
20090201,01-Feb-09,1,Sunday,Domingo,Dimanche,1,32,6,February,Febrero,Février,2,1,2009,1,3,2009,2
20090202,02-Feb-09,2,Monday,Lunes,Lundi,2,33,6,February,Febrero,Février,2,1,2009,1,3,2009,2
20090203,03-Feb-09,3,Tuesday,Martes,Mardi,3,34,6,February,Febrero,Février,2,1,2009,1,3,2009,2
20090204,04-Feb-09,4,Wednesday,Miércoles,Mercredi,4,35,6,February,Febrero,Février,2,1,2009,1,3,2009,2
20090205,05-Feb-09,5,Thursday,Jueves,Jeudi,5,36,6,February,Febrero,Février,2,1,2009,1,3,2009,2
20090206,06-Feb-09,6,Friday,Viernes,Vendredi,6,37,6,February,Febrero,Février,2,1,2009,1,3,2009,2
20090207,07-Feb-09,7,Saturday,Sábado,Samedi,7,38,6,February,Febrero,Février,2,1,2009,1,3,2009,2
20090208,08-Feb-09,1,Sunday,Domingo,Dimanche,8,39,7,February,Febrero,Février,2,1,2009,1,3,2009,2
20090209,09-Feb-09,2,Monday,Lunes,Lundi,9,40,7,February,Febrero,Février,2,1,2009,1,3,2009,2
20090210,10-Feb-09,3,Tuesday,Martes,Mardi,10,41,7,February,Febrero,Février,2,1,2009,1,3,2009,2
20090211,11-Feb-09,4,Wednesday,Miércoles,Mercredi,11,42,7,February,Febrero,Février,2,1,2009,1,3,2009,2
20090212,12-Feb-09,5,Thursday,Jueves,Jeudi,12,43,7,February,Febrero,Février,2,1,2009,1,3,2009,2
20090213,13-Feb-09,6,Friday,Viernes,Vendredi,13,44,7,February,Febrero,Février,2,1,2009,1,3,2009,2
20090214,14-Feb-09,7,Saturday,Sábado,Samedi,14,45,7,February,Febrero,Février,2,1,2009,1,3,2009,2
20090215,15-Feb-09,1,Sunday,Domingo,Dimanche,15,46,8,February,Febrero,Février,2,1,2009,1,3,2009,2
20090216,16-Feb-09,2,Monday,Lunes,Lundi,16,47,8,February,Febrero,Février,2,1,2009,1,3,2009,2
20090217,17-Feb-09,3,Tuesday,Martes,Mardi,17,48,8,February,Febrero,Février,2,1,2009,1,3,2009,2
20090218,18-Feb-09,4,Wednesday,Miércoles,Mercredi,18,49,8,February,Febrero,Février,2,1,2009,1,3,2009,2
20090219,19-Feb-09,5,Thursday,Jueves,Jeudi,19,50,8,February,Febrero,Février,2,1,2009,1,3,2009,2
20090220,20-Feb-09,6,Friday,Viernes,Vendredi,20,51,8,February,Febrero,Février,2,1,2009,1,3,2009,2
20090221,21-Feb-09,7,Saturday,Sábado,Samedi,21,52,8,February,Febrero,Février,2,1,2009,1,3,2009,2
20090222,22-Feb-09,1,Sunday,Domingo,Dimanche,22,53,9,February,Febrero,Février,2,1,2009,1,3,2009,2
20090223,23-Feb-09,2,Monday,Lunes,Lundi,23,54,9,February,Febrero,Février,2,1,2009,1,3,2009,2
20090224,24-Feb-09,3,Tuesday,Martes,Mardi,24,55,9,February,Febrero,Février,2,1,2009,1,3,2009,2
20090225,25-Feb-09,4,Wednesday,Miércoles,Mercredi,25,56,9,February,Febrero,Février,2,1,2009,1,3,2009,2
20090226,26-Feb-09,5,Thursday,Jueves,Jeudi,26,57,9,February,Febrero,Février,2,1,2009,1,3,2009,2
20090227,27-Feb-09,6,Friday,Viernes,Vendredi,27,58,9,February,Febrero,Février,2,1,2009,1,3,2009,2
20090228,28-Feb-09,7,Saturday,Sábado,Samedi,28,59,9,February,Febrero,Février,2,1,2009,1,3,2009,2
20090301,01-Mar-09,1,Sunday,Domingo,Dimanche,1,60,10,March,Marzo,Mars,3,1,2009,1,3,2009,2
20090302,02-Mar-09,2,Monday,Lunes,Lundi,2,61,10,March,Marzo,Mars,3,1,2009,1,3,2009,2
20090303,03-Mar-09,3,Tuesday,Martes,Mardi,3,62,10,March,Marzo,Mars,3,1,2009,1,3,2009,2
20090304,04-Mar-09,4,Wednesday,Miércoles,Mercredi,4,63,10,March,Marzo,Mars,3,1,2009,1,3,2009,2
20090305,05-Mar-09,5,Thursday,Jueves,Jeudi,5,64,10,March,Marzo,Mars,3,1,2009,1,3,2009,2
20090306,06-Mar-09,6,Friday,Viernes,Vendredi,6,65,10,March,Marzo,Mars,3,1,2009,1,3,2009,2
20090307,07-Mar-09,7,Saturday,Sábado,Samedi,7,66,10,March,Marzo,Mars,3,1,2009,1,3,2009,2
20090308,08-Mar-09,1,Sunday,Domingo,Dimanche,8,67,11,March,Marzo,Mars,3,1,2009,1,3,2009,2
20090309,09-Mar-09,2,Monday,Lunes,Lundi,9,68,11,March,Marzo,Mars,3,1,2009,1,3,2009,2
20090310,10-Mar-09,3,Tuesday,Martes,Mardi,10,69,11,March,Marzo,Mars,3,1,2009,1,3,2009,2
20090311,11-Mar-09,4,Wednesday,Miércoles,Mercredi,11,70,11,March,Marzo,Mars,3,1,2009,1,3,2009,2
20090312,12-Mar-09,5,Thursday,Jueves,Jeudi,12,71,11,March,Marzo,Mars,3,1,2009,1,3,2009,2
20090313,13-Mar-09,6,Friday,Viernes,Vendredi,13,72,11,March,Marzo,Mars,3,1,2009,1,3,2009,2
20090314,14-Mar-09,7,Saturday,Sábado,Samedi,14,73,11,March,Marzo,Mars,3,1,2009,1,3,2009,2
20090315,15-Mar-09,1,Sunday,Domingo,Dimanche,15,74,12,March,Marzo,Mars,3,1,2009,1,3,2009,2
20090316,16-Mar-09,2,Monday,Lunes,Lundi,16,75,12,March,Marzo,Mars,3,1,2009,1,3,2009,2
20090317,17-Mar-09,3,Tuesday,Martes,Mardi,17,76,12,March,Marzo,Mars,3,1,2009,1,3,2009,2
20090318,18-Mar-09,4,Wednesday,Miércoles,Mercredi,18,77,12,March,Marzo,Mars,3,1,2009,1,3,2009,2
20090319,19-Mar-09,5,Thursday,Jueves,Jeudi,19,78,12,March,Marzo,Mars,3,1,2009,1,3,2009,2
20090320,20-Mar-09,6,Friday,Viernes,Vendredi,20,79,12,March,Marzo,Mars,3,1,2009,1,3,2009,2
20090321,21-Mar-09,7,Saturday,Sábado,Samedi,21,80,12,March,Marzo,Mars,3,1,2009,1,3,2009,2
20090322,22-Mar-09,1,Sunday,Domingo,Dimanche,22,81,13,March,Marzo,Mars,3,1,2009,1,3,2009,2
20090323,23-Mar-09,2,Monday,Lunes,Lundi,23,82,13,March,Marzo,Mars,3,1,2009,1,3,2009,2
20090324,24-Mar-09,3,Tuesday,Martes,Mardi,24,83,13,March,Marzo,Mars,3,1,2009,1,3,2009,2
20090325,25-Mar-09,4,Wednesday,Miércoles,Mercredi,25,84,13,March,Marzo,Mars,3,1,2009,1,3,2009,2
